  T [ns],  phasein,      xin,      yin,     xout,     yout, phaseout,mag_in,mag_out,Ratio,Error
112070,-228442,54272,0,-82182,-35123,0,54272,89372.8496412641,1.64675799014711,0.00000200985289
112090,-228389,54272,0,-82159,-35176,0,54272,89372.547557961,1.64675242404851,0.00000757595149
112110,-228336,54272,0,-82137,-35228,0,54272,89372.8076822028,1.64675721702172,0.00000278297828
112130,-228283,54272,0,-82115,-35280,0,54272,89373.1034763815,1.64676266723875,-0.00000266723875
112150,-228230,54272,0,-82092,-35332,0,54272,89372.5164018559,1.64675184997523,0.00000815002477
112170,-228177,54272,0,-82070,-35385,0,54272,89373.2797037235,1.64676591435222,-0.00000591435222
112190,-228124,54272,0,-82047,-35437,0,54272,89372.7653035308,1.6467564361647,0.0000035638353
112210,-228071,54272,0,-82025,-35489,0,54272,89373.204854699,1.64676453520598,-0.00000453520598
112230,-228018,54272,0,-82002,-35541,0,54272,89372.7625454198,1.64675638534456,0.00000361465544
112250,-227965,54272,0,-81980,-35593,0,54272,89373.273684027,1.64676580343505,-0.00000580343505
112270,-227912,54272,0,-81957,-35645,0,54272,89372.9034663191,1.64675898191183,0.00000101808817
112290,-227859,54272,0,-81934,-35697,0,54272,89372.5694214953,1.6467528268996,0.0000071731004
112310,-227806,54272,0,-81912,-35749,0,54272,89373.1880655491,1.64676422585401,-0.00000422585401
112330,-227753,54272,0,-81889,-35801,0,54272,89372.9261130014,1.64675939919298,0.00000060080702
112350,-227700,54272,0,-81866,-35853,0,54272,89372.7003340505,1.64675523905606,0.00000476094394
112370,-227647,54272,0,-81844,-35905,0,54272,89373.4264812534,1.64676861883206,-0.00000861883206
112390,-227594,54272,0,-81820,-35957,0,54272,89372.3572979923,1.64674891837397,0.00001108162603
112410,-227541,54272,0,-81798,-36009,0,54272,89373.1552816616,1.64676362178769,-0.00000362178769
112430,-227488,54272,0,-81775,-36061,0,54272,89373.0739428828,1.64676212306314,-0.00000212306314
112450,-227435,54272,0,-81752,-36113,0,54272,89373.0287782617,1.64676129087304,-0.00000129087304
112470,-227382,54272,0,-81729,-36165,0,54272,89373.0197878532,1.6467611252184,-0.0000011252184
112490,-227329,54272,0,-81706,-36217,0,54272,89373.0469716681,1.64676162609943,-0.00000162609943
112510,-227276,54272,0,-81683,-36269,0,54272,89373.1103296735,1.64676279351551,-0.00000279351551
112530,-227223,54272,0,-81660,-36320,0,54272,89372.8034695119,1.64675713939991,0.00000286060009
112550,-227170,54272,0,-81637,-36373,0,54272,89373.3455679041,1.64676712794635,-0.00000712794635
112570,-227117,54272,0,-81614,-36424,0,54272,89373.1098933007,1.64676278547503,-0.00000278547503
112590,-227064,54272,0,-81590,-36476,0,54272,89372.4044434299,1.64674978706202,0.00001021293798
112610,-227011,54272,0,-81568,-36528,0,54272,89373.561012192,1.64677109765979,-0.00001109765979
112630,-226958,54272,0,-81544,-36580,0,54272,89372.928429139,1.64675944186945,0.00000055813055
112650,-226905,54272,0,-81521,-36632,0,54272,89373.2446820636,1.64676526905335,-0.00000526905335
112670,-226852,54272,0,-81498,-36683,0,54272,89373.1866557303,1.64676419987711,-0.00000419987711
112690,-226799,54272,0,-81474,-36735,0,54272,89372.6630519646,1.64675455210725,0.00000544789275
112710,-226746,54272,0,-81451,-36787,0,54272,89373.0875040132,1.64676237293656,-0.00000237293656
112730,-226693,54272,0,-81427,-36839,0,54272,89372.6370317,1.64675407266546,0.00000592733454
112750,-226640,54272,0,-81404,-36890,0,54272,89372.7213192034,1.64675562572235,0.00000437427765
112770,-226587,54272,0,-81381,-36942,0,54272,89373.2539689587,1.64676544017097,-0.00000544017097
112790,-226534,54272,0,-81357,-36994,0,54272,89372.9124791175,1.64675914797902,0.00000085202098
112810,-226481,54272,0,-81334,-37045,0,54272,89373.1032302225,1.6467626627031,-0.0000026627031
112830,-226428,54272,0,-81310,-37097,0,54272,89372.8342898445,1.64675770728634,0.00000229271366
112850,-226375,54272,0,-81287,-37149,0,54272,89373.5115680256,1.64677018661604,-0.00001018661604
112870,-226322,54272,0,-81263,-37200,0,54272,89372.8995221706,1.64675890923811,0.00000109076189
112890,-226269,54272,0,-81239,-37252,0,54272,89372.7398315616,1.64675596682565,0.00000403317435
112910,-226216,54272,0,-81216,-37303,0,54272,89373.1081757818,1.64676275382853,-0.00000275382853
112930,-226163,54272,0,-81192,-37355,0,54272,89373.0210354333,1.64676114820595,-0.00000114820595
112950,-226110,54272,0,-81168,-37407,0,54272,89372.9705951413,1.64676021880788,-0.00000021880788
112970,-226057,54272,0,-81144,-37458,0,54272,89372.5377283201,1.64675224293043,0.00000775706957
112990,-226004,54272,0,-81121,-37509,0,54272,89373.0480737901,1.6467616464068,-0.0000016464068
113010,-225951,54272,0,-81097,-37561,0,54272,89373.1063016163,1.6467627192957,-0.0000027192957
113030,-225898,54272,0,-81073,-37613,0,54272,89373.2012294513,1.64676446840823,-0.00000446840823
113050,-225845,54272,0,-81049,-37664,0,54272,89372.9114273447,1.64675912859936,0.00000087140064
113070,-225792,54272,0,-81025,-37715,0,54272,89372.6571720904,1.64675444376641,0.00000555623359
113090,-225739,54272,0,-81001,-37767,0,54272,89372.8610373418,1.64675820012791,0.00000179987209
113110,-225686,54272,0,-80977,-37819,0,54272,89373.1016022159,1.64676263270592,-0.00000263270592
113130,-225633,54272,0,-80953,-37870,0,54272,89372.9551318518,1.64675993388583,0.00000006611417
113150,-225580,54272,0,-80929,-37921,0,54272,89372.8442089654,1.64675789005317,0.00000210994683
113170,-225527,54272,0,-80905,-37973,0,54272,89373.1937104186,1.64676432986473,-0.00000432986473
113190,-225474,54272,0,-80880,-38024,0,54272,89372.24947376,1.6467469316362,0.0000130683638
113210,-225421,54272,0,-80856,-38075,0,54272,89372.2460330946,1.64674686823951,0.00001313176049
113230,-225368,54272,0,-80832,-38127,0,54272,89372.7047425555,1.64675532028588,0.00000467971412
113250,-225315,54272,0,-80808,-38178,0,54272,89372.7729680578,1.64675657738904,0.00000342261096
113270,-225262,54272,0,-80784,-38230,0,54272,89373.3044930084,1.64676637111233,-0.00000637111233
113290,-225209,54272,0,-80760,-38280,0,54272,89373.0160618964,1.64676105656501,-0.00000105656501
113310,-225156,54272,0,-80735,-38332,0,54272,89372.71646873,1.64675553634895,0.00000446365105
113330,-225103,54272,0,-80711,-38383,0,54272,89372.9277242275,1.64675942888096,0.00000057111904
113350,-225050,54272,0,-80687,-38434,0,54272,89373.174526812,1.6467639763932,-0.0000039763932
113370,-224997,54272,0,-80662,-38485,0,54272,89372.5543385664,1.64675254898597,0.00000745101403
113390,-224944,54272,0,-80638,-38537,0,54272,89373.3036929932,1.64676635637148,-0.00000635637148
113410,-224891,54272,0,-80613,-38588,0,54272,89372.7559886121,1.64675626453074,0.00000373546926
113430,-224838,54272,0,-80589,-38639,0,54272,89373.146089863,1.6467634524223,-0.0000034524223
113450,-224785,54272,0,-80564,-38690,0,54272,89372.670296909,1.64675468560048,0.00000531439952
113470,-224732,54272,0,-80540,-38741,0,54272,89373.131762292,1.64676318842667,-0.00000318842667
113490,-224679,54272,0,-80515,-38793,0,54272,89373.1619335469,1.64676374435338,-0.00000374435338
113510,-224626,54272,0,-80490,-38844,0,54272,89372.7947196461,1.64675697817744,0.00000302182256
113530,-224573,54272,0,-80466,-38895,0,54272,89373.3639346758,1.64676746636711,-0.00000746636711
113550,-224520,54272,0,-80441,-38946,0,54272,89373.0686336773,1.64676202523727,-0.00000202523727
113570,-224467,54272,0,-80416,-38997,0,54272,89372.8094277001,1.64675724918374,0.00000275081626
113590,-224414,54272,0,-80391,-39048,0,54272,89372.5863170581,1.6467531382123,0.0000068617877
113610,-224361,54272,0,-80366,-39099,0,54272,89372.3993020216,1.64674969232793,0.00001030767207
113630,-224308,54272,0,-80341,-39151,0,54272,89372.686442783,1.64675498309963,0.00000501690037
113650,-224255,54272,0,-80317,-39201,0,54272,89373.0322300861,1.64676135447535,-0.00000135447535
113670,-224202,54272,0,-80292,-39252,0,54272,89372.9532241158,1.64675989873445,0.00000010126555
113690,-224149,54272,0,-80267,-39303,0,54272,89372.910314032,1.64675910808579,0.00000089191421
113710,-224096,54272,0,-80242,-39354,0,54272,89372.9034998864,1.64675898253034,0.00000101746966
113730,-224043,54272,0,-80217,-39405,0,54272,89372.9327816873,1.64675952206824,0.00000047793176
113750,-223990,54272,0,-80192,-39456,0,54272,89372.9981593994,1.64676072669884,-0.00000072669884
113770,-223937,54272,0,-80167,-39507,0,54272,89373.0996329432,1.64676259642068,-0.00000259642068
113790,-223884,54272,0,-80142,-39558,0,54272,89373.237202196,1.6467651312315,-0.0000051312315
113810,-223831,54272,0,-80117,-39609,0,54272,89373.4108669911,1.64676833112823,-0.00000833112823
113830,-223778,54272,0,-80091,-39660,0,54272,89372.7244801231,1.64675568396453,0.00000431603547
113850,-223725,54272,0,-80066,-39710,0,54272,89372.5262930393,1.64675203222729,0.00000796777271
113870,-223672,54272,0,-80041,-39762,0,54272,89373.2528500558,1.64676541955439,-0.00000541955439
113890,-223619,54272,0,-80015,-39813,0,54272,89372.6758802711,1.64675478847787,0.00000521152213
113910,-223566,54272,0,-79990,-39863,0,54272,89372.5845491782,1.64675310563786,0.00000689436214
113930,-223513,54272,0,-79965,-39914,0,54272,89372.9747798517,1.64676029591413,-0.00000029591413
113950,-223460,54272,0,-79939,-39965,0,54272,89372.50665613,1.64675167040334,0.00000832959666
113970,-223407,54272,0,-79914,-40016,0,54272,89372.9693587496,1.64676019602649,-0.00000019602649
113990,-223354,54272,0,-79889,-40066,0,54272,89373.019849393,1.64676112635232,-0.00000112635232
114010,-223301,54272,0,-79863,-40117,0,54272,89372.6605735781,1.64675450644122,0.00000549355878
114030,-223248,54272,0,-79838,-40168,0,54272,89373.231272009,1.64676502196361,-0.00000502196361
114050,-223195,54272,0,-79812,-40219,0,54272,89372.9450393126,1.64675974792365,0.00000025207635
114070,-223142,54272,0,-79787,-40269,0,54272,89373.1376309459,1.64676329656077,-0.00000329656077
114090,-223089,54272,0,-79761,-40320,0,54272,89372.9238695926,1.64675935785659,0.00000064214341
114110,-223036,54272,0,-79735,-40371,0,54272,89372.7467743943,1.64675609475225,0.00000390524775
114130,-222983,54272,0,-79710,-40421,0,54272,89373.045942275,1.64676160713213,-0.00000160713213
114150,-222930,54272,0,-79684,-40472,0,54272,89372.9413189473,1.64675967937329,0.00000032062671
114170,-222877,54272,0,-79658,-40522,0,54272,89372.4199515712,1.6467500728105,0.0000099271895
114190,-222824,54272,0,-79633,-40573,0,54272,89373.2791051106,1.64676590332235,-0.00000590332235
114210,-222771,54272,0,-79607,-40624,0,54272,89373.2836198827,1.64676598651022,-0.00000598651022
114230,-222718,54272,0,-79581,-40674,0,54272,89372.8696920939,1.64675835959784,0.00000164040216
114250,-222665,54272,0,-79555,-40725,0,54272,89372.9469694269,1.64675978348738,0.00000021651262
114270,-222612,54272,0,-79530,-40775,0,54272,89373.4945327752,1.6467698727295,-0.0000098727295
114290,-222559,54272,0,-79504,-40825,0,54272,89373.1874837191,1.64676421513339,-0.00000421513339
114310,-222506,54272,0,-79478,-40876,0,54272,89373.3733278542,1.64676763944307,-0.00000763944307
114330,-222453,54272,0,-79451,-40927,0,54272,89372.7068517005,1.64675535914837,0.00000464085163
114350,-222400,54272,0,-79426,-40977,0,54272,89373.3965170844,1.64676806672104,-0.00000806672104
114370,-222347,54272,0,-79399,-41027,0,54272,89372.3443241812,1.64674867932232,0.00001132067768
114390,-222294,54272,0,-79374,-41078,0,54272,89373.5641003535,1.64677115456135,-0.00001115456135
114410,-222241,54272,0,-79347,-41128,0,54272,89372.5841239919,1.64675309780351,0.00000690219649
114430,-222188,54272,0,-79321,-41179,0,54272,89372.9885479947,1.64676054960191,-0.00000054960191
114450,-222135,54272,0,-79295,-41229,0,54272,89372.9683181665,1.64676017685301,-0.00000017685301
114470,-222082,54272,0,-79269,-41279,0,54272,89372.9836248069,1.64676045888869,-0.00000045888869
114490,-222029,54272,0,-79242,-41330,0,54272,89372.6102561629,1.64675357930725,0.00000642069275
114510,-221976,54272,0,-79216,-41380,0,54272,89372.6974864248,1.64675518658654,0.00000481341346
114530,-221923,54272,0,-79190,-41430,0,54272,89372.8202531396,1.64675744865013,0.00000255134987
114550,-221870,54272,0,-79164,-41480,0,54272,89372.9785561609,1.6467603654953,-0.0000003654953
114570,-221817,54272,0,-79137,-41531,0,54272,89372.7516080824,1.64675618381638,0.00000381618362
114590,-221764,54272,0,-79111,-41581,0,54272,89372.9818345567,1.64676042590206,-0.00000042590206
114610,-221711,54272,0,-79084,-41631,0,54272,89372.3627135369,1.64674901815921,0.00001098184079
114630,-221658,54272,0,-79058,-41682,0,54272,89373.1306825491,1.64676316853164,-0.00000316853164
114650,-221605,54272,0,-79031,-41732,0,54272,89372.5840792354,1.64675309697884,0.00000690302116
114670,-221552,54272,0,-79005,-41782,0,54272,89372.9575934466,1.64675997924246,0.00000002075754
114690,-221499,54272,0,-78978,-41832,0,54272,89372.4829463745,1.64675123353432,0.00000876646568
114710,-221446,54272,0,-78952,-41882,0,54272,89372.9278249292,1.64675943073646,0.00000056926354
114730,-221393,54272,0,-78925,-41933,0,54272,89372.9943215511,1.64676065598377,-0.00000065598377
114750,-221340,54272,0,-78899,-41983,0,54272,89373.5111204657,1.64677017836943,-0.00001017836943
114770,-221287,54272,0,-78872,-42033,0,54272,89373.1809493206,1.64676409473247,-0.00000409473247
114790,-221234,54272,0,-78845,-42083,0,54272,89372.8869064886,1.64675867678524,0.00000132321476
114810,-221181,54272,0,-78818,-42133,0,54272,89372.6289923263,1.64675392453431,0.00000607546569
114830,-221128,54272,0,-78792,-42183,0,54272,89373.2888115907,1.64676608217111,-0.00000608217111
114850,-221075,54272,0,-78765,-42233,0,54272,89373.1028553893,1.64676265579653,-0.00000265579653
114870,-221022,54272,0,-78738,-42284,0,54272,89373.4261399886,1.64676861254401,-0.00000861254401
114890,-220969,54272,0,-78711,-42333,0,54272,89372.8393305259,1.64675780016447,0.00000219983553
114910,-220916,54272,0,-78684,-42383,0,54272,89372.7617621835,1.64675637091287,0.00000362908713
114930,-220863,54272,0,-78657,-42433,0,54272,89372.7203233738,1.64675560737349,0.00000439262651
114950,-220810,54272,0,-78631,-42483,0,54272,89373.5948141284,1.64677172048438,-0.00001172048438
114970,-220757,54272,0,-78603,-42533,0,54272,89372.7458345104,1.64675607743423,0.00000392256577
114990,-220704,54272,0,-78576,-42583,0,54272,89372.8127844257,1.64675731103379,0.00000268896621
115010,-220651,54272,0,-78549,-42633,0,54272,89372.9158638119,1.64675921034441,0.00000078965559
115030,-220598,54272,0,-78522,-42683,0,54272,89373.0550725441,1.6467617753638,-0.0000017753638
115050,-220545,54272,0,-78495,-42733,0,54272,89373.2304104534,1.64676500608884,-0.00000500608884
115070,-220492,54272,0,-78468,-42782,0,54272,89372.9631823853,1.64676008222261,-0.00000008222261
115090,-220439,54272,0,-78441,-42832,0,54272,89373.2102198416,1.64676463406253,-0.00000463406253
115110,-220386,54272,0,-78413,-42882,0,54272,89372.61601296,1.64675368538031,0.00000631461969
115130,-220333,54272,0,-78386,-42932,0,54272,89372.935612522,1.64675957422837,0.00000042577163
115150,-220280,54272,0,-78359,-42982,0,54272,89373.2913403104,1.64676612876456,-0.00000612876456
115170,-220227,54272,0,-78331,-43031,0,54272,89372.3252578783,1.6467483280122,0.0000116719878
115190,-220174,54272,0,-78304,-43081,0,54272,89372.7529899354,1.646756209278,0.000003790722
115210,-220121,54272,0,-78277,-43131,0,54272,89373.2168493448,1.64676475621582,-0.00000475621582
115230,-220068,54272,0,-78249,-43181,0,54272,89372.8412998043,1.64675783644981,0.00000216355019
115250,-220015,54272,0,-78222,-43230,0,54272,89372.8940115514,1.64675880770105,0.00000119229895
115270,-219962,54272,0,-78195,-43280,0,54272,89373.4660008215,1.64676934700806,-0.00000934700806
115290,-219909,54272,0,-78167,-43329,0,54272,89372.714684069,1.6467555034653,0.0000044965347
115310,-219856,54272,0,-78140,-43379,0,54272,89373.3586758381,1.6467673694693,-0.0000073694693
115330,-219803,54272,0,-78112,-43429,0,54272,89373.1647923469,1.6467637970288,-0.0000037970288
115350,-219750,54272,0,-78084,-43479,0,54272,89373.0076533178,1.646760901631,-0.000000901631
115370,-219697,54272,0,-78057,-43528,0,54272,89373.2735945148,1.64676580178572,-0.00000580178572
115390,-219644,54272,0,-78029,-43577,0,54272,89372.7014809332,1.64675526018819,0.00000473981181
115410,-219591,54272,0,-78001,-43627,0,54272,89372.6531440127,1.64675436954622,0.00000563045378
115430,-219538,54272,0,-77973,-43677,0,54272,89372.6415520992,1.64675415595702,0.00000584404298
115450,-219485,54272,0,-77946,-43726,0,54272,89373.0495843126,1.64676167423925,-0.00000167423925
115470,-219432,54272,0,-77918,-43775,0,54272,89372.6208018988,1.64675377361989,0.00000622638011
115490,-219379,54272,0,-77890,-43826,0,54272,89373.2083792453,1.64676460014824,-0.00000460014824
115510,-219326,54272,0,-77862,-43875,0,54272,89372.8519685928,1.64675803302979,0.00000196697021
115530,-219273,54272,0,-77834,-43924,0,54272,89372.5311938741,1.64675212252864,0.00000787747136
115550,-219220,54272,0,-77807,-43973,0,54272,89373.1166402963,1.6467629097932,-0.0000029097932
115570,-219167,54272,0,-77779,-44023,0,54272,89373.3593975296,1.64676738276698,-0.00000738276698
115590,-219114,54272,0,-77751,-44072,0,54272,89373.1457709753,1.64676344654657,-0.00000344654657
115610,-219061,54272,0,-77722,-44122,0,54272,89372.5918165071,1.64675323954354,0.00000676045646
115630,-219008,54272,0,-77695,-44171,0,54272,89373.3196541339,1.6467666504668,-0.0000066504668
115650,-218955,54272,0,-77666,-44221,0,54272,89372.8392577969,1.64675779882438,0.00000220117562
115670,-218902,54272,0,-77638,-44270,0,54272,89372.7695889525,1.64675651512663,0.00000348487337
115690,-218849,54272,0,-77610,-44319,0,54272,89372.7355573275,1.64675588806986,0.00000411193014
115710,-218796,54272,0,-77582,-44368,0,54272,89372.7371629626,1.64675591765482,0.00000408234518
115730,-218743,54272,0,-77554,-44418,0,54272,89373.2713958709,1.64676576127415,-0.00000576127415
115750,-218690,54272,0,-77526,-44467,0,54272,89373.3448238344,1.64676711423634,-0.00000711423634
115770,-218637,54272,0,-77498,-44516,0,54272,89373.4538887247,1.64676912383411,-0.00000912383411
115790,-218584,54272,0,-77469,-44566,0,54272,89373.230427237,1.64676500639809,-0.00000500639809
115810,-218531,54272,0,-77441,-44615,0,54272,89373.4116278438,1.64676834514748,-0.00000834514748
115830,-218478,54272,0,-77412,-44664,0,54272,89372.7622936653,1.6467563807058,0.0000036192942
115850,-218425,54272,0,-77384,-44713,0,54272,89373.0150828537,1.64676103852546,-0.00000103852546
115870,-218372,54272,0,-77356,-44762,0,54272,89373.3035083744,1.64676635296975,-0.00000635296975
115890,-218319,54272,0,-77327,-44811,0,54272,89372.7623496107,1.64675638173664,0.00000361826336
115910,-218266,54272,0,-77299,-44860,0,54272,89373.1223634936,1.64676301524716,-0.00000301524716
115930,-218213,54272,0,-77270,-44909,0,54272,89372.6534293349,1.64675437480349,0.00000562519651
115950,-218160,54272,0,-77242,-44958,0,54272,89373.085031233,1.64676232737384,-0.00000232737384
115970,-218107,54272,0,-77213,-45008,0,54272,89373.1919145781,1.6467642967751,-0.0000042967751
115990,-218054,54272,0,-77185,-45056,0,54272,89373.1915117727,1.64676428935312,-0.00000428935312
116010,-218001,54272,0,-77156,-45105,0,54272,89372.8670290933,1.64675831053017,0.00000168946983
116030,-217948,54272,0,-77127,-45155,0,54272,89373.0840577855,1.64676230943738,-0.00000230943738
116050,-217895,54272,0,-77098,-45204,0,54272,89372.8326730221,1.64675767749525,0.00000232250475
116070,-217842,54272,0,-77070,-45252,0,54272,89372.9735658381,1.64676027354507,-0.00000027354507
116090,-217789,54272,0,-77041,-45301,0,54272,89372.7938580864,1.64675696230259,0.00000303769741
116110,-217736,54272,0,-77012,-45350,0,54272,89372.6504250601,1.6467543194476,0.0000056805524
116130,-217683,54272,0,-76983,-45399,0,54272,89372.5432669341,1.64675234498331,0.00000765501669
116150,-217630,54272,0,-76954,-45448,0,54272,89372.4723838386,1.64675103891212,0.00000896108788
116170,-217577,54272,0,-76926,-45497,0,54272,89373.2985012862,1.64676626071061,-0.00000626071061
116190,-217524,54272,0,-76896,-45546,0,54272,89372.4394430408,1.64675043195461,0.00000956804539
116210,-217471,54272,0,-76868,-45595,0,54272,89373.3374614599,1.64676697857938,-0.00000697857938
116230,-217418,54272,0,-76838,-45644,0,54272,89372.5516028271,1.64675249857803,0.00000750142197
116250,-217365,54272,0,-76810,-45692,0,54272,89373.0102659634,1.64676094977085,-0.00000094977085
116270,-217312,54272,0,-76781,-45741,0,54272,89373.1561600014,1.64676363797172,-0.00000363797172
116290,-217259,54272,0,-76752,-45790,0,54272,89373.3383286089,1.64676699455721,-0.00000699455721
116310,-217206,54272,0,-76723,-45838,0,54272,89373.0438834887,1.64676156919754,-0.00000156919754
116330,-217153,54272,0,-76693,-45888,0,54272,89372.9533639792,1.64675990131153,0.00000009868847
116350,-217100,54272,0,-76664,-45936,0,54272,89372.7306956658,1.6467557984903,0.0000042015097
116370,-217047,54272,0,-76635,-45985,0,54272,89373.0577411336,1.64676182453445,-0.00000182453445
116390,-216994,54272,0,-76606,-46033,0,54272,89372.9059894552,1.6467590284024,0.0000009715976
116410,-216941,54272,0,-76577,-46082,0,54272,89373.3050356761,1.64676638111137,-0.00000638111137
116430,-216888,54272,0,-76547,-46131,0,54272,89372.8838630599,1.64675862070791,0.00000137929209
116450,-216835,54272,0,-76518,-46179,0,54272,89372.8390787716,1.64675779552571,0.00000220447429
116470,-216782,54272,0,-76489,-46228,0,54272,89373.3467259675,1.64676714928448,-0.00000714928448
116490,-216729,54272,0,-76459,-46277,0,54272,89373.035139241,1.64676140807859,-0.00000140807859
116510,-216676,54272,0,-76430,-46325,0,54272,89373.0973224046,1.64676255384737,-0.00000255384737
116530,-216623,54272,0,-76400,-46373,0,54272,89372.339842929,1.64674859675208,0.00001140324792
116550,-216570,54272,0,-76371,-46422,0,54272,89372.9921452784,1.6467606158844,-0.0000006158844
116570,-216517,54272,0,-76341,-46471,0,54272,89372.8265302155,1.64675756430969,0.00000243569031
116590,-216464,54272,0,-76312,-46519,0,54272,89373.0311950982,1.64676133540496,-0.00000133540496
116610,-216411,54272,0,-76282,-46567,0,54272,89372.4175179345,1.64675002796902,0.00000997203098
116630,-216358,54272,0,-76253,-46616,0,54272,89373.2144716749,1.64676471240557,-0.00000471240557
116650,-216305,54272,0,-76223,-46665,0,54272,89373.1948293223,1.64676435048132,-0.00000435048132
116670,-216252,54272,0,-76193,-46713,0,54272,89372.6894414619,1.64675503835241,0.00000496164759
116690,-216199,54272,0,-76164,-46761,0,54272,89373.0721022837,1.6467620891488,-0.0000020891488
116710,-216146,54272,0,-76134,-46809,0,54272,89372.6380778815,1.6467540919421,0.0000059080579
116730,-216093,54272,0,-76104,-46858,0,54272,89372.7641958108,1.64675641575418,0.00000358424582
116750,-216040,54272,0,-76075,-46906,0,54272,89373.2536109098,1.64676543357366,-0.00000543357366
116770,-215987,54272,0,-76045,-46954,0,54272,89372.9273382046,1.64675942176822,0.00000057823178
116790,-215934,54272,0,-76015,-47002,0,54272,89372.6369142144,1.64675407050071,0.00000592949929
116810,-215881,54272,0,-75985,-47051,0,54272,89372.908792318,1.64675908004713,0.00000091995287
116830,-215828,54272,0,-75955,-47099,0,54272,89372.6906051284,1.64675505979379,0.00000494020621
116850,-215775,54272,0,-75925,-47147,0,54272,89372.5082673637,1.64675170009146,0.00000829990854
116870,-215722,54272,0,-75895,-47195,0,54272,89372.3617792436,1.6467490009442,0.0000109990558
116890,-215669,54272,0,-75865,-47244,0,54272,89372.7797542406,1.64675670242926,0.00000329757074
116910,-215616,54272,0,-75835,-47292,0,54272,89372.7055034142,1.64675533430524,0.00000466569476
116930,-215563,54272,0,-75805,-47340,0,54272,89372.6671024201,1.64675462673976,0.00000537326024
116950,-215510,54272,0,-75775,-47388,0,54272,89372.6645513045,1.64675457973365,0.00000542026635
116970,-215457,54272,0,-75745,-47437,0,54272,89373.2286202082,1.6467649731023,-0.0000049731023
116990,-215404,54272,0,-75715,-47484,0,54272,89372.7669986781,1.64675646739899,0.00000353260101
117010,-215351,54272,0,-75685,-47533,0,54272,89373.4038402924,1.64676820165633,-0.00000820165633
117030,-215298,54272,0,-75654,-47581,0,54272,89372.6987228203,1.646755209368,0.000004790632
117050,-215245,54272,0,-75624,-47629,0,54272,89372.8762936496,1.64675848123617,0.00000151876383
117070,-215192,54272,0,-75594,-47677,0,54272,89373.0897138507,1.64676241365438,-0.00000241365438
117090,-215139,54272,0,-75563,-47725,0,54272,89372.49349772,1.64675142795032,0.00000857204968
117110,-215086,54272,0,-75533,-47773,0,54272,89372.7789542207,1.64675668768832,0.00000331231168
117130,-215033,54272,0,-75503,-47821,0,54272,89373.10025953,1.64676260796599,-0.00000260796599
117150,-214980,54272,0,-75472,-47869,0,54272,89372.6129471439,1.64675362889048,0.00000637110952
117170,-214927,54272,0,-75442,-47917,0,54272,89373.0062882524,1.64676087647871,-0.00000087647871
117190,-214874,54272,0,-75412,-47964,0,54272,89372.8988004753,1.64675889594036,0.00000110405964
117210,-214821,54272,0,-75381,-48013,0,54272,89373.0570697903,1.64676181216447,-0.00000181216447
117230,-214768,54272,0,-75351,-48060,0,54272,89373.0205431147,1.64676113913463,-0.00000113913463
117250,-214715,54272,0,-75320,-48108,0,54272,89372.7143148288,1.64675549666179,0.00000450333821
117270,-214662,54272,0,-75290,-48156,0,54272,89373.2870381301,1.64676604949385,-0.00000604949385
117290,-214609,54272,0,-75259,-48203,0,54272,89372.5141752206,1.6467518089479,0.0000081910521
117310,-214556,54272,0,-75228,-48252,0,54272,89372.856550521,1.64675811745506,0.00000188254494
117330,-214503,54272,0,-75198,-48299,0,54272,89372.9970684658,1.64676070659762,-0.00000070659762
117350,-214450,54272,0,-75167,-48347,0,54272,89372.8722711763,1.64675840711926,0.00000159288074
117370,-214397,54272,0,-75136,-48395,0,54272,89372.7840060944,1.64675678077267,0.00000321922733
117390,-214344,54272,0,-75105,-48443,0,54272,89372.7322733282,1.64675582755985,0.00000417244015
117410,-214291,54272,0,-75075,-48490,0,54272,89373.0145234007,1.64676102821714,-0.00000102821714
117430,-214238,54272,0,-75044,-48537,0,54272,89372.4918808914,1.64675139815911,0.00000860184089
117450,-214185,54272,0,-75013,-48586,0,54272,89373.0919516607,1.64676245488762,-0.00000245488762
117470,-214132,54272,0,-74982,-48633,0,54272,89372.6413003443,1.64675415131825,0.00000584868175
117490,-214079,54272,0,-74952,-48681,0,54272,89373.6094437279,1.6467719900451,-0.0000119900451
117510,-214026,54272,0,-74921,-48728,0,54272,89373.2299125415,1.64676499691446,-0.00000499691446
117530,-213973,54272,0,-74889,-48776,0,54272,89372.5936571162,1.64675327345807,0.00000672654193
117550,-213920,54272,0,-74859,-48823,0,54272,89373.1235327489,1.64676303679151,-0.00000303679151
117570,-213867,54272,0,-74828,-48871,0,54272,89373.3977478757,1.64676808939924,-0.00000808939924
117590,-213814,54272,0,-74797,-48918,0,54272,89373.1611447195,1.64676372981868,-0.00000372981868
117610,-213761,54272,0,-74765,-48967,0,54272,89373.21922142,1.64676479992298,-0.00000479992298
117630,-213708,54272,0,-74734,-49014,0,54272,89373.054955059,1.64676177319905,-0.00000177319905
117650,-213655,54272,0,-74703,-49061,0,54272,89372.9261577576,1.64675940001764,0.00000059998236
117670,-213602,54272,0,-74672,-49108,0,54272,89372.8328296692,1.64675768038158,0.00000231961842
117690,-213549,54272,0,-74641,-49156,0,54272,89373.3249745135,1.64676674849855,-0.00000674849855
